SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3,Enrollment_Class,Enrollment_Class_Calculated
3930,0,St Joseph Michigan Lutheran,Michigan Lutheran HS,Titans,Purple & White,,0,,#003366,1800.JPG,D,,100,St Joseph,MI,615 E Marquette Woods Rd,,49085,(269) 429-7861,(269) 429-4428,michiganlutheran,"https://maps.google.com/maps?q=St Joseph Michigan Lutheran+615 E Marquette Woods Rd++St Joseph, MI, 49085",www.michiganlutheran.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 100.</td></tr><tr><td>9</td><td>16</td><td>9</td><td>25</td></tr><tr><td>10</td><td>11</td><td>11</td><td>22</td></tr><tr><td>11</td><td>10</td><td>18</td><td>28</td></tr><tr><td>12</td><td>13</td><td>12</td><td>25</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 16, 'GirlsCount': 9, 'CombinedCount': 25}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 11, 'GirlsCount': 11, 'CombinedCount': 22}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 10, 'GirlsCount': 18, 'CombinedCount': 28}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 13, 'GirlsCount': 12, 'CombinedCount': 25}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4532,1800.0,St Joseph Michigan Lutheran (1800),42.0312292,-86.44427069999999,St Joseph Michigan Lutheran HS,St Joseph HS,Benton Harbor HS,0.1723226723402366,4.822960309967137,4.961670114110113,Div_3,B
3931,0,Shelby,Shelby HS,Tigers,Purple & White,West Michigan Conference,6992,,#003366,mhsaasize/1817.png,C,,378,Shelby,MI,641 State St,,49455,(231) 861-4452,(231) 861-6867,shelby,"https://maps.google.com/maps?q=Shelby+641 State St++Shelby, MI, 49455",https://www.shelbypublicschools.net/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 378.</td></tr><tr><td>9</td><td>45</td><td>44</td><td>89</td></tr><tr><td>10</td><td>55</td><td>33</td><td>88</td></tr><tr><td>11</td><td>42</td><td>45</td><td>87</td></tr><tr><td>12</td><td>53</td><td>49</td><td>102</td></tr><tr><td>Other programs draw</td><td>6</td><td>6</td><td>12</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 45, 'GirlsCount': 44, 'CombinedCount': 89}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 55, 'GirlsCount': 33, 'CombinedCount': 88}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 42, 'GirlsCount': 45, 'CombinedCount': 87}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 53, 'GirlsCount': 49, 'CombinedCount': 102}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 6, 'GirlsCount': 6, 'CombinedCount': 12}]",https://gofan.co/app/school/MI10172,1817.0,Shelby (1817),43.6196821,-86.3620696,Shelby HS,Hart HS,Montague HS,0.1485855395842245,5.191094727952167,13.5816537456894,Div_2,C
3932,0,Ann Arbor Huron,Huron HS,River Rats,Green & Gold,Southeastern Conference,6979,,#003366,1825.JPG,A,,1858,Ann Arbor,MI,2727 Fuller Rd,,48105,(734) 994-2075,(734) 994-2069,annarborhuron,"https://maps.google.com/maps?q=Ann Arbor Huron+2727 Fuller Rd++Ann Arbor, MI, 48105",http://www.a2schools.org/huron,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1858.</td></tr><tr><td>9</td><td>206</td><td>215</td><td>421</td></tr><tr><td>10</td><td>230</td><td>181</td><td>411</td></tr><tr><td>11</td><td>199</td><td>177</td><td>376</td></tr><tr><td>12</td><td>207</td><td>193</td><td>400</td></tr><tr><td>Other programs draw</td><td>135</td><td>115</td><td>250</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 206, 'GirlsCount': 215, 'CombinedCount': 421}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 230, 'GirlsCount': 181, 'CombinedCount': 411}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 199, 'GirlsCount': 177, 'CombinedCount': 376}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 207, 'GirlsCount': 193, 'CombinedCount': 400}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 135, 'GirlsCount': 115, 'CombinedCount': 250}]",https://gofan.co/app/school/MI9979,1825.0,Ann Arbor Huron (1825),42.2812264,-83.7024769,Ann Arbor Pioneer HS,Ann Arbor Skyline HS,Ann Arbor Skyline HS - high_school,3.1198380692413124,3.997874497692801,4.053164329765145,Div_1,D
3933,0,Novi,Novi HS,Wildcats,Green & White,Kensington Lakes Activities Association,6931,,#003366,mhsaasize/1833.png,A,,2107,Novi,MI,24062 Taft Rd,,48375,(248) 449-1509,(248) 449-1529,novi,"https://maps.google.com/maps?q=Novi+24062 Taft Rd++Novi, MI, 48375",www.novi.k12.mi.us/hs/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 2107.</td></tr><tr><td>9</td><td>298</td><td>256</td><td>554</td></tr><tr><td>10</td><td>264</td><td>253</td><td>517</td></tr><tr><td>11</td><td>252</td><td>261</td><td>513</td></tr><tr><td>12</td><td>249</td><td>274</td><td>523</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 298, 'GirlsCount': 256, 'CombinedCount': 554}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 264, 'GirlsCount': 253, 'CombinedCount': 517}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 252, 'GirlsCount': 261, 'CombinedCount': 513}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 249, 'GirlsCount': 274, 'CombinedCount': 523}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10044,1833.0,Novi (1833),42.4635634,-83.4908576,Novi HS,Detroit Catholic Central HS,Detroit Catholic Central HS - Field 2,0.1622917422558167,3.169566182248696,3.192658041181605,Div_1,D
3934,0,Croswell-Lexington,Croswell-Lexington HS,Pioneers,Royal Blue & White,Blue Water Area Conference,6898,,#003366,3934.png,B,,666,Croswell,MI,5461 E Peck Rd,,48422,(810) 679-1500,(810) 679-1055,cros-lex,"https://maps.google.com/maps?q=Croswell-Lexington+5461 E Peck Rd++Croswell, MI, 48422",http://www.croslex.org,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 665.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>84</td><td>89</td><td>173</td></tr><tr><td>10</td><td>72</td><td>73</td><td>145</td></tr><tr><td>11</td><td>78</td><td>75</td><td>153</td></tr><tr><td>12</td><td>76</td><td>63</td><td>139</td></tr><tr><td>Other programs draw</td><td>39</td><td>17</td><td>56</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 84, 'GirlsCount': 89, 'CombinedCount': 173}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 72, 'GirlsCount': 73, 'CombinedCount': 145}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 78, 'GirlsCount': 75, 'CombinedCount': 153}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 76, 'GirlsCount': 63, 'CombinedCount': 139}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 39, 'GirlsCount': 17, 'CombinedCount': 56}]",https://gofan.co/app/school/MI9929,1841.0,Croswell-Lexington (1841),43.2677799,-82.6039357,Croswell-Lexington HS - high_school,Peck HS,Carsonville - Port Sanilac HS,0.2105015597090941,10.415249228861454,11.198961806128516,Div_2,C
3936,0,Lansing Christian,Lansing Christian HS,Pilgrims,Black & Gold,,0,,#003366,3936.jpg,D,,177,Lansing,MI,3405 Belle Chase Way,,48911,(517) 882-5779,(517) 272-9567,lansingchristian,"https://maps.google.com/maps?q=Lansing Christian+3405 Belle Chase Way++Lansing, MI, 48911",http://www.lansingchristianschool.org/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 177.</td></tr><tr><td>9</td><td>23</td><td>25</td><td>48</td></tr><tr><td>10</td><td>24</td><td>25</td><td>49</td></tr><tr><td>11</td><td>21</td><td>23</td><td>44</td></tr><tr><td>12</td><td>19</td><td>17</td><td>36</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 23, 'GirlsCount': 25, 'CombinedCount': 48}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 24, 'GirlsCount': 25, 'CombinedCount': 49}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 21, 'GirlsCount': 23, 'CombinedCount': 44}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 19, 'GirlsCount': 17, 'CombinedCount': 36}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4449,1858.0,Lansing Christian (1858),42.6781042,-84.50714359999999,Lansing Christian HS - high school,Lansing - Everett High School,Okemos HS,0.076173711184661,2.6322369442657,2.673703813422017,Div_3,B
3938,0,Clinton Township Chippewa Valley,Chippewa Valley HS,Big Reds,Red & White,Macomb Area Conference,6940,,#003366,1874.JPG,A,,2351,Clinton Township,MI,18300 Nineteen Mile Road,,48038,(586) 723-2402,(586) 723-2401,chippewavalley,"https://maps.google.com/maps?q=Clinton Township Chippewa Valley+18300 Nineteen Mile Road++Clinton Township, MI, 48038",http://www.chippewavalleyschools.org/schools/high-schools/cvhs/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 2351.</td></tr><tr><td>9</td><td>284</td><td>303</td><td>587</td></tr><tr><td>10</td><td>308</td><td>320</td><td>628</td></tr><tr><td>11</td><td>277</td><td>273</td><td>550</td></tr><tr><td>12</td><td>284</td><td>302</td><td>586</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 284, 'GirlsCount': 303, 'CombinedCount': 587}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 308, 'GirlsCount': 320, 'CombinedCount': 628}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 277, 'GirlsCount': 273, 'CombinedCount': 550}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 284, 'GirlsCount': 302, 'CombinedCount': 586}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9915,1874.0,Clinton Township Chippewa Valley (1874),42.6119143,-82.9383917,Macomb Dakota HS,Utica Ford HS,Sterling Heights - Parkway Christian High School,2.88671210887456,3.9235314971891375,4.0907450748759056,Div_1,D
3940,0,Eastpointe,Eastpointe HS,Shamrocks,Green & White,Macomb Area Conference,6940,,#003366,1890.jpg,B,,842,Eastpointe,MI,15501 Couzens,,48021,(586) 533-3725,(586) 533-3726,eastdetroit,"https://maps.google.com/maps?q=Eastpointe+15501 Couzens++Eastpointe, MI, 48021",https://www.eastpointeschools.org,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 812.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>128</td><td>94</td><td>222</td></tr><tr><td>10</td><td>121</td><td>109</td><td>230</td></tr><tr><td>11</td><td>95</td><td>79</td><td>174</td></tr><tr><td>12</td><td>46</td><td>50</td><td>96</td></tr><tr><td>Other programs draw</td><td>71</td><td>49</td><td>120</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 128, 'GirlsCount': 94, 'CombinedCount': 222}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 121, 'GirlsCount': 109, 'CombinedCount': 230}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 95, 'GirlsCount': 79, 'CombinedCount': 174}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 46, 'GirlsCount': 50, 'CombinedCount': 96}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 71, 'GirlsCount': 49, 'CombinedCount': 120}]",https://gofan.co/app/school/MI9947,1890.0,Eastpointe (1890),42.463516,-82.961991,Harper Woods HSLittle League 2 - youth,Warren Woods Tower HS,Laura F. Osborn HS,1.915289761639868,2.524167142837608,2.91745474952828,Div_1,D
3941,0,Melvindale Academy for Business & Tech,Academy for Business & Tech,Gators,Blue & Gold,Charter School Conference,6906,,#003366,,D,,156,Melvindale,MI,19625 Wood St,,48122,(313) 382-3422,(313) 382-3906,abt,"https://maps.google.com/maps?q=Melvindale Academy for Business & Tech+19625 Wood St++Melvindale, MI, 48122",http://www.abtmelvindale.com,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 156.</td></tr><tr><td>9</td><td>21</td><td>19</td><td>40</td></tr><tr><td>10</td><td>23</td><td>17</td><td>40</td></tr><tr><td>11</td><td>29</td><td>14</td><td>43</td></tr><tr><td>12</td><td>19</td><td>14</td><td>33</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 21, 'GirlsCount': 19, 'CombinedCount': 40}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 23, 'GirlsCount': 17, 'CombinedCount': 40}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 29, 'GirlsCount': 14, 'CombinedCount': 43}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 19, 'GirlsCount': 14, 'CombinedCount': 33}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9873,1899.0,Melvindale Academy for Business & Tech (1899),42.2746709,-83.19667439999999,Inter-City Baptist HS (Allen Park),Melvindale HS,Lincoln Park HS,0.3104377436643827,0.5263648961514572,2.1225217394637053,Div_3,B
3942,0,Portland St Patrick,St Patrick HS,Shamrocks,Green & White,Central Michigan Athletic Conference,6903,,,1908.JPG,D,,80,Portland,MI,122 West St,,48875,(517) 647-7551,(517) 647-4545,stpats,"https://maps.google.com/maps?q=Portland St Patrick+122 West St++Portland, MI, 48875",http://www.portlandstpats.com/JrSrHigh.htm,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 80.</td></tr><tr><td>9</td><td>9</td><td>9</td><td>18</td></tr><tr><td>10</td><td>6</td><td>17</td><td>23</td></tr><tr><td>11</td><td>8</td><td>6</td><td>14</td></tr><tr><td>12</td><td>10</td><td>15</td><td>25</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 9, 'GirlsCount': 9, 'CombinedCount': 18}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 6, 'GirlsCount': 17, 'CombinedCount': 23}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 8, 'GirlsCount': 6, 'CombinedCount': 14}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 10, 'GirlsCount': 15, 'CombinedCount': 25}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10174,1908.0,Portland St Patrick (1908),42.8672048,-84.9100792,Portland St. Pats HS,Portland High School,Pewamo-Westphalia HS,0.2139157753587838,1.1349892335694691,6.295575730294791,Div_4,A
3943,0,New Boston Huron,Huron HS,Chiefs,Red & White,Huron League,6924,,#003366,3943.png,A,,817,New Boston,MI,32044 Huron River Dr,,48164,(734) 783-0324,(734) 984-1269,newbostonhuron,"https://www.google.com/maps/place/Huron+High+School/@42.1240431,-83.3505512,17z/data=!3m1!4b1!4m5!3m4!1s0x883b44f64c8c8357:0xd80d0866107ddadc!8m2!3d42.1240431!4d-83.3483625",http://hhs.huronschools.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 817.</td></tr><tr><td>9</td><td>112</td><td>119</td><td>231</td></tr><tr><td>10</td><td>102</td><td>94</td><td>196</td></tr><tr><td>11</td><td>100</td><td>105</td><td>205</td></tr><tr><td>12</td><td>90</td><td>95</td><td>185</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 112, 'GirlsCount': 119, 'CombinedCount': 231}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 102, 'GirlsCount': 94, 'CombinedCount': 196}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 100, 'GirlsCount': 105, 'CombinedCount': 205}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 90, 'GirlsCount': 95, 'CombinedCount': 185}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9980,1916.0,New Boston Huron (1916),42.1239281,-83.34871559999999,New Boston Huron HS,Huron High School,Flat Rock HS,0.1516139108834489,0.1516731465078096,3.960287385722829,Div_1,D
3944,0,Sand Creek,Sand Creek HS,Aggies,Green & White,,0,,#003366,1924.JPG,C,,251,Sand Creek,MI,6518 Sand Creek Hwy,,49279,(517) 436-3124 ext. 372,(517) 436-3188,sandcreek,"https://maps.google.com/maps?q=Sand Creek+6518 Sand Creek Hwy++Sand Creek, MI, 49279",www.sc-aggies.us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 251.</td></tr><tr><td>9</td><td>39</td><td>25</td><td>64</td></tr><tr><td>10</td><td>33</td><td>27</td><td>60</td></tr><tr><td>11</td><td>32</td><td>40</td><td>72</td></tr><tr><td>12</td><td>30</td><td>25</td><td>55</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 39, 'GirlsCount': 25, 'CombinedCount': 64}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 33, 'GirlsCount': 27, 'CombinedCount': 60}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 32, 'GirlsCount': 40, 'CombinedCount': 72}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 30, 'GirlsCount': 25, 'CombinedCount': 55}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3583,1924.0,Sand Creek (1924),41.8222081,-84.10252369999999,Sand Creek HS,Ann Arbor Greenhills HS? - Practice?,Adrian Lenawee Christian HS,0.1244849628385453,5.526775948813013,6.058181007018561,Div_3,B
3945,0,Ecorse,Ecorse HS,Raiders,Red & White,Michigan Metro Athletic Conference,8890,,#003366,3945.JPG,C,,379,Ecorse,MI,27385 W Outer Dr,,48229,(313) 294-4700,(313) 949-0010,ecorse,"https://maps.google.com/maps?q=Ecorse+27385 W Outer Dr++Ecorse, MI, 48229",www.ecorse.education,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 379.</td></tr><tr><td>9</td><td>38</td><td>33</td><td>71</td></tr><tr><td>10</td><td>35</td><td>34</td><td>69</td></tr><tr><td>11</td><td>37</td><td>22</td><td>59</td></tr><tr><td>12</td><td>24</td><td>22</td><td>46</td></tr><tr><td>Other programs draw</td><td>62</td><td>72</td><td>134</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 38, 'GirlsCount': 33, 'CombinedCount': 71}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 35, 'GirlsCount': 34, 'CombinedCount': 69}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 37, 'GirlsCount': 22, 'CombinedCount': 59}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 24, 'GirlsCount': 22, 'CombinedCount': 46}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 62, 'GirlsCount': 72, 'CombinedCount': 134}]",https://gofan.co/app/school/MI9948,1932.0,Ecorse (1932),42.24964430000001,-83.14890869999999,Ecorse High School,Lincoln Park HS,Melvindale HS,0.2235479674958458,2.080424968939298,2.746661043488456,Div_2,C
