SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3
4293,0,Taylor Center,Taylor Center HS,,Black & Gold,,0,,#003366,,,,0,Taylor,MI,24715 Wick,,48180,(313) 295-5700,(313) 295-5736,taylorcenter,,,False,,,0,,,5207.0,Taylor Center (5207),42.24056600000001,-83.276483,Taylor Prep HS,Dearborn Heights Annapolis HS,Allen Park High School,0.3070897427444062,2.502991800120135,2.535567019159667
4294,0,St Charles,St Charles HS,Bulldogs,Red & Black,Mid-State Activities Conference,6952,,#003366,mhsaasize/5215.png,C,,209,St Charles,MI,881 W Walnut,,48655,(989) 865-9991,(989) 865-8185,stcharles,"https://maps.google.com/maps?q=St Charles+881 W Walnut++St Charles, MI, 48655",http://www.stccs.org/education/school/school.php?sectionid=19,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 209.</td></tr><tr><td>9</td><td>30</td><td>35</td><td>65</td></tr><tr><td>10</td><td>29</td><td>19</td><td>48</td></tr><tr><td>11</td><td>28</td><td>26</td><td>54</td></tr><tr><td>12</td><td>23</td><td>19</td><td>42</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 30, 'GirlsCount': 35, 'CombinedCount': 65}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 29, 'GirlsCount': 19, 'CombinedCount': 48}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 28, 'GirlsCount': 26, 'CombinedCount': 54}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 23, 'GirlsCount': 19, 'CombinedCount': 42}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3636,5215.0,St Charles (5215),43.29572599999999,-84.153508,Chesaning Union HS,Chesaning Union HS - Field 2,Saginaw Swan Valley High School,7.123430197819431,7.198516621098077,8.772485030273208
4295,0,Saranac,Saranac HS,Red Hawks,Red & White,Central Michigan Athletic Conference,6903,,#003366,4295.jpg,C,,271,Saranac,MI,150 Pleasant,,48881,(616) 642-1100,(616) 642-1105,saranac,"https://maps.google.com/maps?q=Saranac+150 Pleasant++Saranac, MI, 48881",https://www.saranac.k12.mi.us/o/sjsh,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 271.</td></tr><tr><td>9</td><td>45</td><td>24</td><td>69</td></tr><tr><td>10</td><td>34</td><td>43</td><td>77</td></tr><tr><td>11</td><td>29</td><td>22</td><td>51</td></tr><tr><td>12</td><td>31</td><td>43</td><td>74</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 45, 'GirlsCount': 24, 'CombinedCount': 69}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 34, 'GirlsCount': 43, 'CombinedCount': 77}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 29, 'GirlsCount': 22, 'CombinedCount': 51}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 31, 'GirlsCount': 43, 'CombinedCount': 74}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10260,5223.0,Saranac (5223),42.92718199999999,-85.2039259,Saranac HS - high school,Ionia High School,Lowell High School -high school,0.09713145359429938,7.259626063622322,8.965109248337143
4296,0,North Adams-Jerome,North Adams-Jerome HS,Rams,Green & White,Southern Central Athletic Association,6980,,#003366,mhsaasize/5231.png,D,,118,North Adams,MI,4555 Knowles Rd,,49262,(517) 287-4214,(517) 287-4722,northadamsjerome,"https://maps.google.com/maps?q=North Adams-Jerome+4555 Knowles Rd++North Adams, MI, 49262",http://www.najps.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 118.</td></tr><tr><td>9</td><td>15</td><td>14</td><td>29</td></tr><tr><td>10</td><td>18</td><td>20</td><td>38</td></tr><tr><td>11</td><td>12</td><td>10</td><td>22</td></tr><tr><td>12</td><td>12</td><td>17</td><td>29</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 15, 'GirlsCount': 14, 'CombinedCount': 29}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 18, 'GirlsCount': 20, 'CombinedCount': 38}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 12, 'GirlsCount': 10, 'CombinedCount': 22}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 12, 'GirlsCount': 17, 'CombinedCount': 29}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3369,5231.0,North Adams-Jerome (5231),41.9645444,-84.5241849,Hillsdale HS,Jonesville HS,Pittsford HS,6.80942908528739,7.060314822954703,7.382587418030753
4297,0,Fremont Providence Christian,Providence Christian HS,Storm,Navy Blue & Kelly Green,,0,,#003366,,,,0,Fremont,MI,5479 W 72nd St,,49412,(231) 924-9780,(231) 924-1676,providencechristian,"https://maps.google.com/maps?q=Fremont Providence Christian+5479 W 72nd St++Fremont, MI, 49412",http://www.pchsmi.org/,False,,,0,,,5239.0,Fremont Providence Christian (5239),43.4251932,-85.93644309999999,Fremont HS,Holton HS,Holton High School,2.55998862933728,7.647088989832227,7.647113975201855
4298,0,Allendale,Allendale HS,Falcons,Scarlet & White,OK Conference ,6963,,#003366,4298.jpg,B,,771,Allendale,MI,10760 68th Ave,,49401,(616) 892-3160,(616) 895-4280,allendale,"https://www.google.com/maps/place/10760+68th+Ave,+Allendale,+MI+49401/@42.9635206,-85.950292,17z/data=!3m1!4b1!4m2!3m1!1s0x88199815f1f82c27:0x2bec7698727ca68c",http://www.AllendaleAthletics.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 771.</td></tr><tr><td>9</td><td>101</td><td>102</td><td>203</td></tr><tr><td>10</td><td>106</td><td>87</td><td>193</td></tr><tr><td>11</td><td>84</td><td>96</td><td>180</td></tr><tr><td>12</td><td>109</td><td>86</td><td>195</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 101, 'GirlsCount': 102, 'CombinedCount': 203}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 106, 'GirlsCount': 87, 'CombinedCount': 193}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 84, 'GirlsCount': 96, 'CombinedCount': 180}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 109, 'GirlsCount': 86, 'CombinedCount': 195}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10133,5248.0,Allendale (5248),42.9642852,-85.95074799999999,Allendale HS,Hudsonville HS - Field 2,Hudsonville High School,0.15074747401835112,5.091174086185288,5.179713713616043
4299,0,Bay City Central,Central HS,Wolves,Purple & Gold,Saginaw Valley Conference,6974,,#003366,5256.JPG,A,,1200,Bay City,MI,1624 Columbus Ave,,48708,(989) 893-9541,(989) 266-8204,baycitycentral,"https://maps.google.com/maps?q=Bay City Central+1624 Columbus Ave++Bay City, MI, 48708",http://baycitycentralathletics.com/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1195.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>226</td><td>199</td><td>425</td></tr><tr><td>10</td><td>112</td><td>134</td><td>246</td></tr><tr><td>11</td><td>103</td><td>92</td><td>195</td></tr><tr><td>12</td><td>102</td><td>128</td><td>230</td></tr><tr><td>Other programs draw</td><td>54</td><td>50</td><td>104</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 226, 'GirlsCount': 199, 'CombinedCount': 425}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 112, 'GirlsCount': 134, 'CombinedCount': 246}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 103, 'GirlsCount': 92, 'CombinedCount': 195}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 102, 'GirlsCount': 128, 'CombinedCount': 230}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 54, 'GirlsCount': 50, 'CombinedCount': 104}]",https://gofan.co/app/school/MI4131,5256.0,Bay City Central (5256),43.5885462,-83.8743044,Garber High School Essexville,Essexville Garber HS,Bay City All Saints HS,2.3292873377251015,2.329324532801591,2.4970139890698886
4300,0,L'Anse,L'Anse HS,Purple Hornets,Purple & White,Copper Mountain Conference,9453,,#003366,5264.JPG,C,,188,L'Anse,MI,201 N Fourth St,,49946,(906) 524-6000,(906) 524-6001,lanse,"https://maps.google.com/maps?q=L'Anse+201 N Fourth St++L'Anse, MI, 49946",lanseschools.org,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 187.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>23</td><td>23</td><td>46</td></tr><tr><td>10</td><td>19</td><td>15</td><td>34</td></tr><tr><td>11</td><td>23</td><td>34</td><td>57</td></tr><tr><td>12</td><td>21</td><td>30</td><td>51</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 23, 'GirlsCount': 23, 'CombinedCount': 46}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 19, 'GirlsCount': 15, 'CombinedCount': 34}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 23, 'GirlsCount': 34, 'CombinedCount': 57}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 21, 'GirlsCount': 30, 'CombinedCount': 51}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI19263,5264.0,L'Anse (5264),46.7573922,-88.44848429999999,L'Anse HS,Houghton High School,Hancock HS,0.2248125264509852,24.88153992963809,27.19780481363024
4301,0,Flint Southwestern,Flint Southwestern Classical Academy,Jaguars,Black & Teal,,0,,#003366,,A,,874,Flint,MI,1420 W 12th St,,48507,(810) 760-1400,(810) 760-7772,flintsouthwestern,"https://maps.google.com/maps?q=Flint Southwestern+1420 W 12th St++Flint, MI, 48507",http://swa.flintschools.org/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 851.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>155</td><td>117</td><td>272</td></tr><tr><td>10</td><td>91</td><td>58</td><td>149</td></tr><tr><td>11</td><td>31</td><td>22</td><td>53</td></tr><tr><td>12</td><td>32</td><td>32</td><td>64</td></tr><tr><td>Other programs draw</td><td>142</td><td>194</td><td>336</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 155, 'GirlsCount': 117, 'CombinedCount': 272}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 91, 'GirlsCount': 58, 'CombinedCount': 149}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 31, 'GirlsCount': 22, 'CombinedCount': 53}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 32, 'GirlsCount': 32, 'CombinedCount': 64}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 142, 'GirlsCount': 194, 'CombinedCount': 336}]",https://gofan.co/app/school/MI4265,5272.0,Flint Southwestern (5272),42.9983911,-83.6985551,Powers Catholic HS,Powers Catholic HS (Flint),Burton Bendle HS,0.45630987712332527,0.45634692159454815,2.7421419526322643
4302,0,Grand Rapids Kenowa Hills,Kenowa Hills HS,Knights,Black & Gold,OK Conference ,6963,,#003366,,A,,1042,Grand Rapids,MI,3825 Hendershot NW,,49544,(616) 784-2400,(616) 647-0149,kenowahills,"https://maps.google.com/maps?q=Grand Rapids Kenowa Hills+3825 Hendershot NW++Grand Rapids, MI, 49544",https://www.khps.org/kenowa-hills-high-school,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1042.</td></tr><tr><td>9</td><td>140</td><td>130</td><td>270</td></tr><tr><td>10</td><td>109</td><td>141</td><td>250</td></tr><tr><td>11</td><td>117</td><td>100</td><td>217</td></tr><tr><td>12</td><td>107</td><td>103</td><td>210</td></tr><tr><td>Other programs draw</td><td>46</td><td>49</td><td>95</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 140, 'GirlsCount': 130, 'CombinedCount': 270}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 109, 'GirlsCount': 141, 'CombinedCount': 250}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 117, 'GirlsCount': 100, 'CombinedCount': 217}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 107, 'GirlsCount': 103, 'CombinedCount': 210}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 46, 'GirlsCount': 49, 'CombinedCount': 95}]",https://gofan.co/app/school/MI10157,5280.0,Grand Rapids Kenowa Hills (5280),43.0329635,-85.75088240000001,Kenowa Hills High School,GR West Catholic HS,Comstock Park HS,0.19525862808335528,3.3101112937919672,4.557542694542536
4303,0,Detroit Cesar Chavez Academy,Cesar Chavez Academy HS,Aztec Eagles,Navy Blue/Red/White,Detroit Metro Athletic Conference,9504,,#003366,5288.JPG,B,,695,Detroit,MI,1761 Waterman,,48209,(313) 551-0611,(313) 551-0552,cesarchavezacademy,"https://maps.google.com/maps?q=Detroit Cesar Chavez Academy+1761 Waterman++Detroit, MI, 48209",http://www.chavezwaterman.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 695.</td></tr><tr><td>9</td><td>109</td><td>87</td><td>196</td></tr><tr><td>10</td><td>83</td><td>89</td><td>172</td></tr><tr><td>11</td><td>81</td><td>93</td><td>174</td></tr><tr><td>12</td><td>71</td><td>82</td><td>153</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 109, 'GirlsCount': 87, 'CombinedCount': 196}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 83, 'GirlsCount': 89, 'CombinedCount': 172}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 81, 'GirlsCount': 93, 'CombinedCount': 174}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 71, 'GirlsCount': 82, 'CombinedCount': 153}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI69763,5288.0,Detroit Cesar Chavez Academy (5288),42.3123134,-83.1148419,Melvindale HS,Ecorse High School,Inter-City Baptist HS (Allen Park),4.406976438395776,4.4796186941667155,5.1955582141090035
4304,0,Richland Gull Lake,Gull Lake HS,Blue Devils,Navy & White,Southwestern Michigan Athletic Conference ,6985,,#003366,mhsaasize/5297.png,A,,935,Richland,MI,7753 North 34th St,,49083,(269) 548-3520,(269) 548-3501,gulllake,"https://maps.google.com/maps?q=Richland Gull Lake+7753 North 34th St++Richland, MI, 49083",http://www.goglbluedevils.com,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 935.</td></tr><tr><td>9</td><td>117</td><td>100</td><td>217</td></tr><tr><td>10</td><td>112</td><td>106</td><td>218</td></tr><tr><td>11</td><td>99</td><td>101</td><td>200</td></tr><tr><td>12</td><td>105</td><td>105</td><td>210</td></tr><tr><td>Other programs draw</td><td>44</td><td>46</td><td>90</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 117, 'GirlsCount': 100, 'CombinedCount': 217}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 112, 'GirlsCount': 106, 'CombinedCount': 218}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 99, 'GirlsCount': 101, 'CombinedCount': 200}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 105, 'GirlsCount': 105, 'CombinedCount': 210}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 44, 'GirlsCount': 46, 'CombinedCount': 90}]",https://gofan.co/app/school/MI10217,5297.0,Richland Gull Lake (5297),42.3726013,-85.4390081,Richland Gull Lake HS - high school,Richland Gull Lake,Galesburg-Augusta HS,0.16951243107916092,0.31149353329398566,5.27760862998433
4305,0,Warren De La Salle Collegiate,De La Salle Collegiate ,Pilots,Purple & Gold,Catholic High School League,6901,,#003366,4305.jpg,A,,580,Warren,MI,14600 Common Rd,,48088,(586) 541-6248,(586) 447-8761,delasalle,"https://www.google.com/maps/place/De+La+Salle+Collegiate+High+School/@42.5147573,-82.9770964,17z/data=!3m1!4b1!4m5!3m4!1s0x8824d9945217eefd:0xa410829961b47ae1!8m2!3d42.5147534!4d-82.9749077?hl=en",delasallehs.com,False,['The classification size for single gender schools is calculated by taking the total enrollment and multiplying it by two.'],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1160.<br />* The classification size for single gender schools is calculated by taking the total enrollment and multiplying it by two.</td></tr><tr><td>9</td><td>128</td><td>0</td><td>128</td></tr><tr><td>10</td><td>121</td><td>0</td><td>121</td></tr><tr><td>11</td><td>162</td><td>0</td><td>162</td></tr><tr><td>12</td><td>169</td><td>0</td><td>169</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 128, 'GirlsCount': 0, 'CombinedCount': 128}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 121, 'GirlsCount': 0, 'CombinedCount': 121}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 162, 'GirlsCount': 0, 'CombinedCount': 162}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 169, 'GirlsCount': 0, 'CombinedCount': 169}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9931,5306.0,Warren De La Salle Collegiate (5306),42.5146146,-82.9748534,Warren Woods Tower HS,Center Line HS,Fraser HS,1.0925753609134636,2.840196839099032,2.958730929662454
